姓,名,メールアドレス,状態,開始日時,受験完了,所要時間,評点/10.00,"解答 1","解答 2","解答 3","解答 4","解答 5","解答 6","解答 7","解答 8","解答 9"
Math2021,S077,s077@example.com,終了,"2021年 06月 30日 13:04","2021年 06月 30日 13:08","3 分 56 秒",8.89,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(tan(x/2))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | ATAlgEquiv_WrongCase. | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-sin(2*x)/4+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)*x^2/2-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^-x-2*x*e^-x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S067,s067@example.com,終了,"2021年 06月 30日 13:46","2021年 06月 30日 13:54","7 分 23 秒",10.00,"Seed: 1; ans1: (1/15)*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (log(x))^3/3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (1/12)*(9*sin(x)+sin(3*x))+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (1/2)*(x-sin(x)*cos(x))+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*(log(x)-1/2)+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: e^(-x)*(-x^2-2*x-2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S020,s020@example.com,終了,"2021年 06月 30日 14:30","2021年 06月 30日 14:31","1 分 5 秒",8.78,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*(x^3+1)^(1/2)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (1/12)*(9*sin(x)+sin(3*x)) [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; prt1: !","Seed: 1; ans1: (1/2)*(x-sin(x)*cos(x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/4)*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S020,s020@example.com,終了,"2021年 06月 30日 14:31","2021年 06月 30日 14:31","18 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*(x^3+1)^(1/2)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (1/12)*(9*sin(x)+sin(3*x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; prt1: !","Seed: 1; ans1: (1/2)*(x-sin(x)*cos(x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/4)*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S020,s020@example.com,終了,"2021年 06月 30日 14:32","2021年 06月 30日 14:34","2 分 37 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*(x^3+1)^(1/2)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (1/12)*(9*sin(x)+sin(3*x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -ln(1/sin(x)+cos(x)/sin(x))+C [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-T","Seed: 1; ans1: (1/2)*(x-sin(x)*cos(x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/4)*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S023,s023@example.com,終了,"2021年 06月 30日 15:16","2021年 06月 30日 15:18","2 分 42 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*ln(x)^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log*abs((t-1)/(t+1)) [invalid]; prt1: !","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*ln(x)*x^2-1/4*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)+2*(x*(-e^(-x))-e^(-x))+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S077,s077@example.com,終了,"2021年 06月 30日 16:10","2021年 06月 30日 16:10","15 秒",8.89,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(tan(x/2))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | ATAlgEquiv_WrongCase. | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-sin(2*x)/4+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)*x^2/2-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^-x-2*x*e^-x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S077,s077@example.com,終了,"2021年 06月 30日 16:13","2021年 06月 30日 16:14","1 分",8.89,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(|cos(x)|)+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-sin(2*x)/4+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)*x^2/2-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^-x-2*x*e^-x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S052,s052@example.com,終了,"2021年 06月 30日 16:37","2021年 06月 30日 16:39","2 分 13 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*(x+1)*(x^2-x+1)/(3*(x^3+1)^(1/2))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (2+cos(x)^2)*sin(x)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(csc(x)-cot(x))+C [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: -sin(x)*cos(x)/2+x/2+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2*ln(x)/2-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S012,s012@example.com,終了,"2021年 06月 30日 17:37","2021年 06月 30日 17:42","5 分 30 秒",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*sqrt(x^3+1)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/12*(9*sin(x)+sin(3*x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*(x-(sin(x)*cos(x)))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S077,s077@example.com,終了,"2021年 06月 30日 17:44","2021年 06月 30日 19:09","1 時間 24 分",8.89,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(|cos(x)|)+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-sin(2*x)/4+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)*x^2/2-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^-x-2*x*e^-x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S093,s093@example.com,終了,"2021年 06月 30日 17:46","2021年 06月 30日 17:49","3 分 42 秒",8.89,"Seed: 1; ans1: 1/15*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -(1/cos(x))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)+2*(x*(-e^(-x))-e^(-x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin((1/2)*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S013,s013@example.com,終了,"2021年 06月 30日 18:12","2021年 06月 30日 18:13","31 秒",5.44,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2))) [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-F | prt1-3-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S035,s035@example.com,終了,"2021年 06月 30日 18:13","2021年 06月 30日 18:14","55 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*sqrt(x+1)*sqrt(x^2-x+1))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (log(x))^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -((sin(x))^3-3*sin(x))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log(cos(x-1)/cos(x+1))+C [score]; prt1: # = 0 | ATInt_generic. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S013,s013@example.com,終了,"2021年 06月 30日 18:13","2021年 06月 30日 18:14","25 秒",5.56,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S013,s013@example.com,終了,"2021年 06月 30日 18:14","2021年 06月 30日 18:31","17 分 22 秒",8.89,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*log(x)-1/4*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(2/x)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S035,s035@example.com,終了,"2021年 06月 30日 18:14","2021年 06月 30日 18:17","2 分 54 秒",10.00,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*sqrt(x+1)*sqrt(x^2-x+1))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (log(x))^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -((sin(x))^3-3*sin(x))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S013,s013@example.com,終了,"2021年 06月 30日 18:32","2021年 06月 30日 18:32","28 秒",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*log(x)-1/4*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^-x*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S075,s075@example.com,終了,"2021年 06月 30日 18:58","2021年 07月 1日 02:04","7 時間 6 分",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*(x-sin(x)*cos(x))+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S006,s006@example.com,終了,"2021年 06月 30日 19:03","2021年 06月 30日 19:04","1 分 6 秒",5.56,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(abs((x^3+1)^(1/2)))+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: 1/3*(log(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*(sin(x))^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*(ln(abs((cos(x)-1)/(1+cos(x)))))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: (x-sin(x)*cos(x))/2+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*(log(x))-1/4*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: e^(-x)*(-x^2-2*x+2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; prt1: !"
Math2021,S006,s006@example.com,終了,"2021年 06月 30日 19:10","2021年 06月 30日 19:11","1 分 16 秒",6.67,"Seed: 1; ans1: ((3*x+2)^5)/15+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*(sin(x))^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*(ln(abs((cos(x)-1)/(1+cos(x)))))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: (x-sin(x)*cos(x))/2+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*(log(x))-1/4*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: e^(-x)*(-x^2-2*x+2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; ans1: 2*(4-x^2)^(1/2)+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S098,s098@example.com,終了,"2021年 06月 30日 20:24","2021年 07月 1日 06:40","10 時間 16 分",7.78,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*sqrt(x^3+1)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-(sin(x))^3/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: x/2+sin(2*x)/4+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; ans1: ln(x)*x^2/2-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-x^2)*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ac*sin(x/2)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
